PUBLICATION_FORMAT,YEAR,MONTH,SALES_RANK,TITLE,ISSUE,PRICE,PUBLISHER,EST_SALESCOMIC,2009,JANUARY,1,Amazing Spider-Man,583,3.99,Marvel,352847
COMIC,2009,JANUARY,195,Aspen Showcase Ember,,2.99,Aspen,6377
COMIC,2009,JANUARY,196,Terry Moores Echo,9,3.5,Abstract,6130
COMIC,2009,JANUARY,197,Xena Vs Army Of Darkness What Again,4,3.5,Dynamic,6087
COMIC,2009,JANUARY,198,Young Liars,11,2.99,DC,6079
COMIC,2009,JANUARY,199,Stormwatch Phd,18,2.99,DC,6028
COMIC,2009,JANUARY,200,Resistance,1,3.99,DC,5999
COMIC,2009,JANUARY,201,Crossed,3,3.99,Avatar,5970
COMIC,2009,JANUARY,202,"1001 Arabian Nights Adventures OfSinbad",7,2.99,Zenescope,5949
COMIC,2009,JANUARY,203,Terminator Revolution,2,3.5,Dynamic,5941
COMIC,2009,JANUARY,204,Shrugged,8,2.99,Aspen,5883
COMIC,2009,JANUARY,205,Mysterius The Unfathomable,1,2.99,DC,5665
COMIC,2009,JANUARY,206,Savage Dragon,144,3.5,Image,5644
COMIC,2009,JANUARY,207,Super Friends,11,2.5,DC,5498
COMIC,2009,JANUARY,208,Greatest Hits,5,2.99,DC,5491
COMIC,2009,JANUARY,209,Sheena Dark Rising,3,3.5,Devil's Due,5426
COMIC,2009,JANUARY,210,New Battlestar Galactica Ghosts,4,4.99,Dynamic,5346
COMIC,2009,JANUARY,211,Transformers Maximum Dinobots,2,3.99,IDW,5317
COMIC,2009,JANUARY,213,Resistance,2,3.99,DC,5164
COMIC,2009,JANUARY,214,Usagi Yojimbo,117,3.5,Dark Horse,5099
COMIC,2009,JANUARY,215,Doctor Who Classics Series 2,2,3.99,IDW,5033
COMIC,2009,JANUARY,216,Wolverine Power Pack,3,2.99,Marvel,4816
COMIC,2009,JANUARY,217,Big Hero 6,5,3.99,Marvel,4794
COMIC,2009,JANUARY,218,Tarot Witch Of The Black Rose,54,2.95,Broadsword,4692
COMIC,2009,JANUARY,219,Hexed,1,3.99,Boom,4685
COMIC,2009,JANUARY,220,Ythaq Forsaken World,2,5.99,Marvel,4634
COMIC,2009,JANUARY,221,Elephantmen,15,2.99,Image,4619
COMIC,2009,JANUARY,222,City Of Dust,4,2.99,Radical,4598
COMIC,2009,JANUARY,223,Marvel Adventures Spider-Man,47,2.99,Marvel,4590
COMIC,2009,JANUARY,224,Army @ Love The Art Of War,6,2.99,DC,4496
COMIC,2009,JANUARY,225,Fallen Angel Idw,33,3.99,IDW,4431
COMIC,2009,JANUARY,226,Bomb Queen V,5,3.5,Image,4394
COMIC,2009,JANUARY,227,Marvel Adventures Avengers,32,2.99,Marvel,4322
COMIC,2009,JANUARY,228,Glamourpuss,5,3.0,Aardvark-Vanaheim,4307
COMIC,2009,JANUARY,229,Highlander Origins Kurgan,1,4.99,Dynamic,4234
COMIC,2009,JANUARY,230,Cleaners,2,2.99,Dark Horse,4191
COMIC,2009,JANUARY,231,El Diablo,5,2.99,DC,4191
COMIC,2009,JANUARY,232,Marvel Adventures Super Heroes,7,2.99,Marvel,4140
COMIC,2009,JANUARY,233,Mercy Sparx,2,3.5,Devil's Due,4046
COMIC,2009,JANUARY,234,Scooby Doo,140,2.5,DC,3799
COMIC,2009,JANUARY,235,Mister X Condemned,2,3.5,Dark Horse,3741
COMIC,2009,JANUARY,236,Lords Of Avalon Knights Of Darkness,3,3.99,Marvel,3639
COMIC,2009,JANUARY,237,Green Lantern,36,2.99,DC,3559
COMIC,2009,JANUARY,238,Ghost Whisperer The Muse,2,3.99,IDW,3515
COMIC,2009,JANUARY,239,Dragon Prince,4,2.99,Image,3472
COMIC,2009,JANUARY,240,Incognito,1,3.5,Marvel,3385
COMIC,2009,JANUARY,241,X-Men Noir,1,3.99,Marvel,3348
COMIC,2009,JANUARY,242,Rest,2,3.5,Devil's Due,3218
COMIC,2009,JANUARY,243,Marvel Adventures Fantastic Four,44,2.99,Marvel,3218
COMIC,2009,JANUARY,244,Mirrors Edge,3,3.99,DC,3210
COMIC,2009,JANUARY,245,I Kill Giants,7,3.99,Image,3181
COMIC,2009,JANUARY,246,Marvel Illustrated Odyssey,5,3.99,Marvel,3174
COMIC,2009,JANUARY,247,X-Infernus,1,3.99,Marvel,3138
COMIC,2009,JANUARY,248,Dead Ahead,2,3.99,Image,3080
COMIC,2009,JANUARY,249,Shonen Jump Feb 09,,4.99,Viz,3065
COMIC,2009,JANUARY,250,Angel After The Fall Cvr Gallery,,3.99,IDW,3043
COMIC,2009,JANUARY,251,Dark Delicacies,1,3.99,IDW,3021
COMIC,2009,JANUARY,252,Fall Of Cthulhu Apocalypse,2,3.99,Boom,2992
COMIC,2009,JANUARY,253,Cthulhu Tales,10,3.99,Boom,2985
COMIC,2009,JANUARY,254,Batman,684,2.99,DC,2949
COMIC,2009,JANUARY,255,Push,4,3.5,DC,2789
COMIC,2009,JANUARY,256,Ferryman,5,3.5,DC,2775
COMIC,2009,JANUARY,257,Phantom Annual,2,5.99,Moonstone,2767
COMIC,2009,JANUARY,258,Warhammer 40K Defenders Of Ultramar,2,3.99,Boom,2760
COMIC,2009,JANUARY,259,Perhapanauts,5,3.5,Image,2738
COMIC,2009,JANUARY,260,Blue Monday Thieves Like Us,1,3.5,Oni,2709
COMIC,2009,JANUARY,261,Final Crisis Secret Files,1,3.99,DC,2709
COMIC,2009,JANUARY,262,Push,5,3.5,DC,2673
COMIC,2009,JANUARY,263,Buckaroo Banzai Big Size,1,4.75,Moonstone,2666
COMIC,2009,JANUARY,264,Mad Magazine,498,4.99,DC,2629
COMIC,2009,JANUARY,265,Epilogue,4,3.99,IDW,2607
COMIC,2009,JANUARY,266,Proof,16,3.5,Image,2600
COMIC,2009,JANUARY,267,Spooks Omega Team,4,3.5,Devil's Due,2593
COMIC,2009,JANUARY,268,"Jim Butchers Dresden Files StormFront",2,3.99,Dabel,2578
COMIC,2009,JANUARY,269,Knights Of The Dinner Table,147,4.99,Kenzer,2564
COMIC,2009,JANUARY,270,Captain Action Comics,2,3.99,Moonstone,2499
COMIC,2009,JANUARY,271,Ultimatum,2,3.99,Marvel,2484
COMIC,2009,JANUARY,272,Zombie Tales,10,3.99,Boom,2440
COMIC,2009,JANUARY,273,Looney Tunes,170,2.5,DC,2353
COMIC,2009,JANUARY,274,Batman Cacophony,2,3.99,DC,2317
COMIC,2009,JANUARY,275,Archie,593,2.25,Archie,2317
COMIC,2009,JANUARY,276,Tales From The Crypt,10,3.95,NBM,2288
COMIC,2009,JANUARY,277,Full Cirkle II,2,3.95,Full Cirkle,2172
COMIC,2009,JANUARY,278,Tales of the TMNT,54,3.25,Mirage,2150
COMIC,2009,JANUARY,279,Savage,4,3.5,Image,2150
COMIC,2009,JANUARY,280,Marvel Illustrated Kidnapped,3,3.99,Marvel,2143
COMIC,2009,JANUARY,281,Hero Squared Love & Death,1,3.99,Boom,2121
COMIC,2009,JANUARY,282,Wolverine,70,2.99,Marvel,2099
COMIC,2009,JANUARY,283,Wasteland,23,3.5,Oni,2077
COMIC,2009,JANUARY,284,Sabrina Vol. 2,99,2.25,Archie,2070
COMIC,2009,JANUARY,285,Wind Raider,1,3.5,Ape,1961
COMIC,2009,JANUARY,286,Veronica,192,2.25,Archie,1917
COMIC,2009,JANUARY,287,Dreamer,3,3.99,IDW,1910
COMIC,2009,JANUARY,288,New Battlestar Galactica Ghosts,3,4.99,Dynamic,1874
COMIC,2009,JANUARY,289,Simpsons Classics,19,3.99,Bongo,1867
COMIC,2009,JANUARY,290,"Speed Racer Next GenerationBirthright",3,3.99,IDW,1867
