ID, TITLE, ISSUENUMBER, EST_SALES, MONTH_RANK, DESCR, CHARACTERS, CREATORS, REL_EVENTS, DATE_INFO, PRICE_INFO
50970,Thor (2014) #1,1,15715,135,"- The great hammer MJOLNIR lies on the moon, unable to be lifted by anyone in all the heavens! Even THOR! - Something dark has befallen the God of Thunder, leaving him weakened and for the first time in forever... UNWORTHY! - But when Frost Giants invade the Earth, the hammer will be lifted and an all-new Thor will arise! A Thor unlike any we've ever seen before! - Who is this new GODDESS OF THUNDER? Not even Odin knows! - JASON AARON teams with hot up-and-coming artist RUSSELL DAUTERMAN (CYCLOPS) to create a bold new chapter in the storied history of Thor! ",, | writer:Jason Aaron,, | onsaleDate:2014-10-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2015-04-06T00:00:00-0400 | digitalPurchaseDate:2014-10-01T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99  
57412,True Believers: The Unbeatable Squirrel Girl (2015) #1,1,11267,175,,, | artist:Erica Henderson | writer:Ryan North,, | onsaleDate:2015-09-30T00:00:00-0400 | focDate:2015-09-16T00:00:00-0400, | printPrice:1 
52480,Ultimate End (2015) #1,1,75265,19,"MILES MORALES and the rest of the heroes of the ULTIMATE U face final extinction As the end of their world becomes inevitable, will the heroes' heartbreaking sacrifices make any difference? The dramatic end of an era begins here! ",, | penciller (cover):Mark Bagley | writer:Brian Michael Bendis, | Secret Wars (2015), | onsaleDate:2015-05-20T00:00:00-0400 | focDate:2015-05-06T00:00:00-0400 | unlimitedDate:2015-11-23T00:00:00-0500 | digitalPurchaseDate:2015-05-15T10:38:31-0400, | printPrice:3.99 
52482,Ultimate End (2015) #2,2,"49,157",38,THE LAST ULTIMATES STORY BY THE GROUND-BREAKING UNIVERSE'S FOUNDING FATHERS! The countdown has begun An end of an era Who will survive?,, | penciller (cover):Mark Bagley | writer:Brian Michael Bendis, | Secret Wars (2015), | onsaleDate:2015-06-10T00:00:00-0400 | focDate:2015-05-27T00:00:00-0400 | unlimitedDate:2015-12-14T00:00:00-0500 | digitalPurchaseDate:2015-06-05T11:38:47-0400, | printPrice:3.99 
 52483,Ultimate End (2015) #3,3,42577,46,"THE BATTLE YOU THOUGHT YOU'D NEVER SEE! The mash up of the ULTIMATE UNIVERSE and the MARVEL UNIVERSE reaches its tipping point. ",, | penciller (cover):Mark Bagley | writer:Brian Michael Bendis, | Secret Wars (2015), | onsaleDate:2015-07-01T00:00:00-0400 | focDate:2015-06-17T00:00:00-0400, | printPrice:3.99  
52484,Ultimate End (2015) #4,4,44948,32,"TONY VS TONY, CLINT VS CLINT, HULK VS HULK! The tear between domains deepens... How long can two territories occupy the same space? Here comes MILES...",, | penciller (cover):Mark Bagley | writer:Brian Michael Bendis, | Secret Wars (2015), | onsaleDate:2015-08-05T00:00:00-0400 | focDate:2015-07-22T00:00:00-0400, | printPrice:3.99 
49129,Ultimate FF (2014) #1,1,23316,100,"- The Future Foundation is all that stands between us and COMPLETE AND UTTER DOOM. - Sue Storm, Tony Stark, Machine Man and Sam Wilson face the ONCOMING DESTRUCTION. - A mysterious new member will join their ranks, whether they like it or not. Hint: They will not. ",, | writer:Joshua Hale Fialkov | penciller (cover):Mike McKone,, | onsaleDate:2014-04-16T00:00:00-0400 | focDate:2014-04-02T00:00:00-0400 | unlimitedDate:2014-10-20T00:00:00-0400 | digitalPurchaseDate:2014-04-16T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 49131,Ultimate FF (2014) #3,3,14413,140,"""PALACE OF THE BRINE"" (PART 2 of 2) - Invasion from a parallel Earth! - A new ATLANTIS will rise! - Will NAMOR massacre his own people to survive? ",, | writer:Joshua Hale Fialkov | penciller (cover):Greg Land,, | onsaleDate:2014-06-18T00:00:00-0400 | focDate:2014-06-04T00:00:00-0400 | unlimitedDate:2014-12-22T00:00:00-0500 | digitalPurchaseDate:2014-06-18T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 49132,Ultimate FF (2014) #4,4,12187,192,"SUE STORM. IRON MAN. FALCON. TOGETHER WITH XXXXXXXX MAKE THE STRANGEST TEAM OF ALL! Trapped outside the Universe, an old friend returns to help. The Secret Origin of XXXXXXXXX REVEALED! Something unimaginable comes through the rift.",, | artist:Andre Araujo | writer:Joshua Hale Fialkov | penciller (cover):Chris Stevens,, | onsaleDate:2014-07-16T00:00:00-0400 | focDate:2014-06-23T00:00:00-0400 | unlimitedDate:2015-01-19T00:00:00-0500 | digitalPurchaseDate:2014-07-16T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 49133,Ultimate FF (2014) #5,5,11778,197,"SUE STORM. IRON MAN. FALCON. TOGETHER WITH XXXXXXXX MAKE THE STRANGEST TEAM OF ALL! Trapped outside the Universe, an old friend returns to help. The Secret Origin of XXXXXXXXX REVEALED! Something unimaginable comes through the rift.",, | artist:Andre Araujo | writer:Joshua Hale Fialkov | penciller (cover):Chris Stevens,, | onsaleDate:2014-07-30T00:00:00-0400 | focDate:2014-07-07T00:00:00-0400 | unlimitedDate:2015-01-26T00:00:00-0500 | digitalPurchaseDate:2014-07-30T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 49134,Ultimate FF (2014) #6,6,10617,183,"- The ULTIMATE UNIVERSE'S worst nightmare approaches - Jump into the future of the Ultimate Universe as the DOOMSDAY CLOCK counts down. - The END of the FUTURE FOUNDATION. ",, | penciller (cover):Andre Araujo | writer:Joshua Hale Fialkov,, | onsaleDate:2014-08-13T00:00:00-0400 | focDate:2014-08-06T00:00:00-0400 | unlimitedDate:2015-02-09T00:00:00-0500 | digitalPurchaseDate:2014-08-13T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99  57251,Ultimates (2015) #1,1,61406,27,"BLACK PANTHER! CAPTAIN MARVEL! MS. AMERICA CHAVEZ! SPECTRUM! BLUE MARVEL! The ultimate superteam comes together to find and fix problems beyond the limits of the infinite! From cosmic forces lurking on Earth to what waits on the outside of the omniverse - the impossible is where they start! And what's more impossible than ending the threat of Galactus, the devourer of worlds... forever?",, | writer:Al Ewing | artist:Kenneth Rocafort,, | onsaleDate:2015-11-11T00:00:00-0500 | focDate:2015-10-27T00:00:00-0400, | printPrice:3.99  
 52780,The Unbeatable Squirrel Girl (2015) #1,1,41693,29,"- Wolverine, Deadpool, Doctor Doom, Thanos: There's one hero that's beaten them all-and now she's got her own ongoing series! (Not that she's bragging.) - That's right, you asked for it, you got it, it's SQUIRREL GIRL! (She's also starting college this semester.) - It's the start of a brand-new series of adventures starring the nuttiest and most upbeat super hero in the world! ",, | penciller (cover):Erica Henderson | writer:Ryan North,, | onsaleDate:2015-01-07T00:00:00-0500 | focDate:2014-12-17T00:00:00-0500 | unlimitedDate:2015-07-06T12:22:29-0400 | digitalPurchaseDate:2015-01-07T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99  
52780,The Unbeatable Squirrel Girl (2015) #1,1,43155,48,"- Wolverine, Deadpool, Doctor Doom, Thanos: There's one hero that's beaten them all-and now she's got her own ongoing series! (Not that she's bragging.) - That's right, you asked for it, you got it, it's SQUIRREL GIRL! (She's also starting college this semester.) - It's the start of a brand-new series of adventures starring the nuttiest and most upbeat super hero in the world! ",, | penciller (cover):Erica Henderson | writer:Ryan North,, | onsaleDate:2015-01-07T00:00:00-0500 | focDate:2014-12-17T00:00:00-0500 | unlimitedDate:2015-07-06T12:22:29-0400 | digitalPurchaseDate:2015-01-07T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99  
52785,The Unbeatable Squirrel Girl (2015) #2,2,23064,108,"Starting college is hard enough, but now Squirrel Girl has to deal with Galactus too? The fate of the entire planet hangs in the balance, and only Squirrel Girl can save it! Also, her squirrel friend Tippy Toe. She can help too. Iron Man might show up too! Kinda, at least!",, | penciller (cover):Erica Henderson | writer:Ryan North,, | onsaleDate:2015-02-04T00:00:00-0500 | focDate:2015-01-21T00:00:00-0500 | unlimitedDate:2015-08-03T00:00:00-0400 | digitalPurchaseDate:2015-02-04T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99 
52785,The Unbeatable Squirrel Girl (2015) #2,2,24621,87,"Starting college is hard enough, but now Squirrel Girl has to deal with Galactus too? The fate of the entire planet hangs in the balance, and only Squirrel Girl can save it! Also, her squirrel friend Tippy Toe. She can help too. Iron Man might show up too! Kinda, at least!",, | penciller (cover):Erica Henderson | writer:Ryan North,, | onsaleDate:2015-02-04T00:00:00-0500 | focDate:2015-01-21T00:00:00-0500 | unlimitedDate:2015-08-03T00:00:00-0400 | digitalPurchaseDate:2015-02-04T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99 
52788,The Unbeatable Squirrel Girl (2015) #3,3,26586,88,"Time is running out, and the only way for Squirrel Girl to stop Galactus is to get to the moon... you know, somehow?? See the unveiling of Squirrel Girl's new Flying Squirrel Suit... that she maaaaybe borrowed from Iron Man. Also, the final face-off with Galactus! ON THE MOON.",, | penciller (cover):Erica Henderson | writer:Ryan North,, | onsaleDate:2015-03-18T00:00:00-0400 | focDate:2015-03-04T00:00:00-0500 | unlimitedDate:2015-09-21T00:00:00-0400 | digitalPurchaseDate:2015-03-13T11:18:56-0400, | printPrice:3.99 
52789,The Unbeatable Squirrel Girl (2015) #4,4,20987,141,"The final showdown between Galactus and Squirrel Girl is here! It's the Power Cosmic versus the Power Chestnut: WHO WILL WIN? Also, Squirrel Girl is late for class. So there's TWO disasters coming!!",, | penciller (cover):Erica Henderson | writer:Ryan North,, | onsaleDate:2015-04-22T00:00:00-0400 | focDate:2015-04-08T00:00:00-0400 | unlimitedDate:2015-10-19T00:00:00-0400 | digitalPurchaseDate:2015-04-22T15:58:54-0400, | printPrice:3.99 
52790,The Unbeatable Squirrel Girl (2015) #5,5,20088,121,"The breakout character of 2015 continues her one-woman crusade against injustice and jerks in this standalone issue, a perfect jumping-on point for new readers! These TAILS of the Squirrel Girl will show you the Marvel Universe's most powerful super hero from a bunch of brand-new perspectives, several of them QUITE ASTONISHING. This comic is actually a bunch of minicomics in one, giving it definitely the #1 most-comics-per-actual-physical-comic value in stores today!! ",, | penciller (cover):Erica Henderson | writer:Ryan North,, | onsaleDate:2015-05-06T00:00:00-0400 | focDate:2015-04-22T00:00:00-0400 | unlimitedDate:2015-11-09T00:00:00-0500 | digitalPurchaseDate:2015-05-01T13:54:57-0400, | printPrice:3.99 
52791,The Unbeatable Squirrel Girl (2015) #6,6,"19,341",125,"The start of a new arc!  Squirrel Girl meets some potential new allies, including... GIRL SQUIRREL??   I don't know why we put question marks there; it's actually what happens! Also a hippo named ""Hippo"" is in this issue!  This character already existed and we absolutely did NOT make him up at the last minute! ALSO THERE'S FIGHTS!!  AND EVEN SOME FEELINGS!",, | penciller (cover):Erica Henderson | writer:Ryan North,, | onsaleDate:2015-06-03T00:00:00-0400 | focDate:2015-05-20T00:00:00-0400 | unlimitedDate:2015-12-07T00:00:00-0500 | digitalPurchaseDate:2015-05-29T11:17:03-0400, | printPrice:3.99 
52792,The Unbeatable Squirrel Girl (2015) #7,7,19801,130,"Our friend Squirrel Girl doesn't like our new friend Girl Squirrel! In this issue we'll discover if this dislike is... POTENTIALLY JUSTIFIED?? Also: if you don't care whether or not these two people like each other, perhaps me telling you that THE WORLD HAS GONE MAD AND SQUIRREL GIRL HAS TO FIGHT THE AVENGERS IN THIS ISSUE will attract your attention? It did? Well guess what: she also fights Ratatoskr, the Norse God of squirrels! Also, Old Guy Thor is in this issue! As is New Lady Thor! We don't have Frog Thor, though. That seems like an oversight, actually??",, | penciller (cover):Erica Henderson | writer:Ryan North,, | onsaleDate:2015-07-01T00:00:00-0400 | focDate:2015-06-17T00:00:00-0400, | printPrice:3.99 
52793,The Unbeatable Squirrel Girl (2015) #8,8,19134,120,"It's the classic tale of good (squirrel) versus evil (squirrel) as SQUIRREL GIRL fights RATATOSKR, the Norse Squirrel God! The fate of the world hangs in the balance! And yes, ""Norse Squirrel God"" means that Thor shows up to help! AND Loki! Loki's a huge character! He's been in THREE different movies so far. Three! He's only in our comic for a couple of pages though Oh! This book also features FRIENDSHIP and SASS and PUNCHES!!",, | penciller (cover):Erica Henderson | editor:Wilson Moss | writer:Ryan North,, | onsaleDate:2015-08-12T00:00:00-0400 | focDate:2015-07-20T00:00:00-0400, | printPrice:3.99 
46968,Uncanny Avengers Annual (2014) #1,1,45488,35,"- The first appearance of the Avengers of the Supernatural! - When the producers of the Mojoverse can't make a hit series they call on Mojo to gather an all-new, all-creepy Avengers! - Can the Uncanny Avengers survive the wrath of an unleashed Spirit of Vengeance? ",, | penciller (cover):Art Adams | writer:Rick Remender | artist:Paul Renaud,, | onsaleDate:2014-04-30T00:00:00-0400 | focDate:2014-04-16T00:00:00-0400 | unlimitedDate:2014-10-27T00:00:00-0400 | digitalPurchaseDate:2014-04-30T00:00:00-0400, | printPrice:4.99 | digitalPurchasePrice:4.99 46968,Uncanny Avengers Annual (2014) #1,1,36481,66,"- The first appearance of the Avengers of the Supernatural! - When the producers of the Mojoverse can't make a hit series they call on Mojo to gather an all-new, all-creepy Avengers! - Can the Uncanny Avengers survive the wrath of an unleashed Spirit of Vengeance? ",, | penciller (cover):Art Adams | writer:Rick Remender | artist:Paul Renaud,, | onsaleDate:2014-04-30T00:00:00-0400 | focDate:2014-04-16T00:00:00-0400 | unlimitedDate:2014-10-27T00:00:00-0400 | digitalPurchaseDate:2014-04-30T00:00:00-0400, | printPrice:4.99 | digitalPurchasePrice:4.99  
52852,Uncanny Avengers: Ultron Forever (2015) #1,1,40619,44,The time-spanning epic comes to a senses-shattering finish! Asgardia's Avengers versus the massed forces of Ultron! Can the Avengers triumph - or will evil re-take the throne of Odin? Plus - the dark secret of Doctor Doom! And who is... Earth's Last Avenger? ,, | penciller (cover):Alan Davis | writer:Al Ewing,, | onsaleDate:2015-05-27T00:00:00-0400 | focDate:2015-05-13T00:00:00-0400 | unlimitedDate:2015-11-30T00:00:00-0500 | digitalPurchaseDate:2015-05-22T09:58:52-0400, | printPrice:4.99 
49219,Uncanny Avengers (2012) #16,16,54670,19,"The main event! Thor vs Uriel! Feral and vengeful after the death of a teammate, Thor is a mad God out for blood! The heroes of Earth rally to stop the unimaginable evil the Twins have released! In order to stop the Twins, The Wasp must do something that will curse her evermore!",, | penciller (cover):Steve McNiven | writer:Rick Remender,, | onsaleDate:2014-01-29T00:00:00-0500 | focDate:2014-01-15T00:00:00-0500 | unlimitedDate:2014-07-28T00:00:00-0400 | digitalPurchaseDate:2014-01-29T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 
49220,Uncanny Avengers (2012) #17,17,53181,20,"The conclusion of Ragnar?k Now!     <ul><li>The Avengers Assemble! But are they too late?</li><li>The Twins&#39; revenge on Kang is complete, but at what cost?</li><li>Planet X is born!</li></ul>",, | penciller (cover):Steve McNiven | writer:Rick Remender,, | onsaleDate:2014-02-26T00:00:00-0500 | focDate:2014-02-12T00:00:00-0500 | unlimitedDate:2014-08-25T00:00:00-0400 | digitalPurchaseDate:2014-02-26T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 
49222,Uncanny Avengers (2012) #19,19,52381,26,"- AVENGE THE EARTH Continues! - Kang's Chronos Corps arrives on Planet X with a terrible offer! - The former members of the Uncanny Avengers must reunite to save the Earth! - Magneto's all-new X-Force are out for the blood of a Summers! ",, | penciller (cover):Daniel Acuna | writer:Rick Remender,, | onsaleDate:2014-04-23T00:00:00-0400 | focDate:2014-04-09T00:00:00-0400 | unlimitedDate:2014-10-27T00:00:00-0400 | digitalPurchaseDate:2014-04-23T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 43339,Uncanny Avengers (2012) #1,1,74849,5,"- THIS IS IT! The greatest era of the Marvel Universe starts here! From the ashes of AvX an all-new, all-different Avengers assemble! - Captain America begins his quest to create a sanctioned Avengers unit comprised of Avengers and X-Men, humans and mutants working together �"" so why is Professor Xavier's dream more at risk than ever? - The first attack of the most loathsome villain in history will quake the Marvel Universe forever! - The funeral of one of Marvel's greatest heroes! ", | Captain America | Havok | Rogue | Scarlet Witch | Thor | Wolverine, | editor:Tom Brevoort | inker:John Cassaday | letterer:Chris Eliopoulos | colorist:Laura Martin | writer:Rick Remender,, | onsaleDate:2012-10-10T00:00:00-0400 | focDate:2012-09-26T00:00:00-0400 | unlimitedDate:2013-04-08T00:00:00-0400 | digitalPurchaseDate:2012-10-10T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99  
43339,Uncanny Avengers (2012) #1,1,105234,14,"- THIS IS IT! The greatest era of the Marvel Universe starts here! From the ashes of AvX an all-new, all-different Avengers assemble! - Captain America begins his quest to create a sanctioned Avengers unit comprised of Avengers and X-Men, humans and mutants working together �"" so why is Professor Xavier's dream more at risk than ever? - The first attack of the most loathsome villain in history will quake the Marvel Universe forever! - The funeral of one of Marvel's greatest heroes! ", | Captain America | Havok | Rogue | Scarlet Witch | Thor | Wolverine, | editor:Tom Brevoort | inker:John Cassaday | letterer:Chris Eliopoulos | colorist:Laura Martin | writer:Rick Remender,, | onsaleDate:2012-10-10T00:00:00-0400 | focDate:2012-09-26T00:00:00-0400 | unlimitedDate:2013-04-08T00:00:00-0400 | digitalPurchaseDate:2012-10-10T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99  
49224,Uncanny Avengers (2012) #21,21,49762,27,"AVENGE THE EARTH Finale! - This is it! The conclusion to an epic two years in the making and rest assured nothing will ever be the same again! - The final battle will not be with the enemy--it will be with ourselves. - In our darkest hour The Avengers Unity Squad unite entirely and the fate of the seven futures decided! ",, | penciller (cover):Daniel Acuna | writer:Rick Remender,, | onsaleDate:2014-06-25T00:00:00-0400 | focDate:2014-06-11T00:00:00-0400 | unlimitedDate:2014-12-29T00:00:00-0500 | digitalPurchaseDate:2014-06-25T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 49225,Uncanny Avengers (2012) #22,22,50253,38,"This is it! The final chapter of the story that began in Dimension Z! Complete unity is established, but is it too late? The fate of the seven prime timelines decided! Kang&#39;s ultimate revenge on the Uncanny Avengers revealed.",, | penciller (cover):Daniel Acuna | writer:Rick Remender,, | onsaleDate:2014-07-30T00:00:00-0400 | focDate:2014-07-07T00:00:00-0400 | unlimitedDate:2015-01-26T00:00:00-0500 | digitalPurchaseDate:2014-07-30T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 49226,Uncanny Avengers (2012) #23,23,50974,25,"Uncanny Avengers reunited! The threat of Kang is over, but what are the repercussions? Meet the new faces of the Marvel Universe!  ",, | penciller (cover):AGUSTIN ALESSIO | artist:Sanford Greene | writer:Rick Remender,, | onsaleDate:2014-08-27T00:00:00-0400 | focDate:2014-08-13T00:00:00-0400 | unlimitedDate:2015-02-23T00:00:00-0500 | digitalPurchaseDate:2014-08-27T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 43338,Uncanny Avengers (2012) #2,2,55008,35,"Marvel Now! continues with Cap's newest Avengers! What are Red Skull's new powers? Havok and Thor vs. Honest John, The Living Propaganda! Rogue and Scarlet Witch vs. Red Skull's S-Men! Wolverine and Cap find the truth behind worldwide mutant murder! ", | Red Skull | Scarlet Witch, | editor:Tom Brevoort | inker:John Cassaday | letterer:Chris Eliopoulos | colorist:Laura Martin | writer:Rick Remender,, | onsaleDate:2012-11-28T00:00:00-0500 | focDate:2012-11-14T00:00:00-0500 | unlimitedDate:2013-06-03T00:00:00-0400 | digitalPurchaseDate:2012-11-28T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99  
43338,Uncanny Avengers (2012) #2,2,51339,22,"Marvel Now! continues with Cap's newest Avengers! What are Red Skull's new powers? Havok and Thor vs. Honest John, The Living Propaganda! Rogue and Scarlet Witch vs. Red Skull's S-Men! Wolverine and Cap find the truth behind worldwide mutant murder! ", | Red Skull | Scarlet Witch, | editor:Tom Brevoort | inker:John Cassaday | letterer:Chris Eliopoulos | colorist:Laura Martin | writer:Rick Remender,, | onsaleDate:2012-11-28T00:00:00-0500 | focDate:2012-11-14T00:00:00-0500 | unlimitedDate:2013-06-03T00:00:00-0400 | digitalPurchaseDate:2012-11-28T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99  
43337,Uncanny Avengers (2012) #3,3,50595,37,"Red Skull is using his new powers to incite violence against mutants across the globe! Scarlet Witch and Rogue make a terrible discovery that will haunt them forever! The Uncanny Avengers feel the full might of Red Skull's S-Men! ",, | editor:Tom Brevoort | penciler (cover):John Cassaday | letterer:Chris Eliopoulos | colorist:Laura Martin | writer:Rick Remender,, | onsaleDate:2013-01-23T00:00:00-0500 | focDate:2013-01-09T00:00:00-0500 | unlimitedDate:2013-07-29T00:00:00-0400 | digitalPurchaseDate:2013-01-23T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99  
43336,Uncanny Avengers (2012) #4,4,46682,36,"    <ul><li>Red Skull and his S-Men move forward their take over of New York.</li><li>A member of the Uncanny Avengers joins the S-Men!</li><li>When the chips are down, the fight all but lost, one Avenger must rise and face the terrible might of The Omega Skull!</li></ul>",, | penciller (cover):John Cassaday | writer:Rick Remender,, | onsaleDate:2013-02-27T00:00:00-0500 | focDate:2013-02-13T00:00:00-0500 | unlimitedDate:2013-08-26T00:00:00-0400 | digitalPurchaseDate:2013-02-27T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 
43335,Uncanny Avengers (2012) #5,5,"43,417",51,"    <ul><li>Wonder Man, Wasp and Sunfire join the team just in time for Grim Reaper&rsquo;s revenge!</li><li>Tension between the team builds as Havok&rsquo;s leadership is questioned!</li><li>The death of a major character at the hands of an Avenger in broad daylight!</li></ul>",, | penciller (cover):John Cassaday | artist:Olivier Coipel | writer:Rick Remender,, | onsaleDate:2013-03-27T00:00:00-0400 | focDate:2013-03-13T00:00:00-0400 | unlimitedDate:2013-09-30T00:00:00-0400 | digitalPurchaseDate:2013-03-27T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 
52855,Uncanny Inhumans (2015),0,67017,19,"The industry's best-selling artist comes to the Inhumans! The prelude to one of Marvel's biggest launches of 2015 is here! Think you know Black Bolt? Think again, as the men who killed Wolverine show you a side of the Inhuman King you've never seen before! ",, | penciller (cover):Steve McNiven | writer:Charles Soule,, | onsaleDate:2015-04-01T00:00:00-0400 | focDate:2015-03-18T00:00:00-0400 | unlimitedDate:2015-10-05T00:00:00-0400 | digitalPurchaseDate:2015-03-27T12:47:00-0400, | printPrice:4.99 
52856,Uncanny Inhumans (2015) #1,1,90528,17,"Meet the Uncanny Inhumans. MEDUSA! BLACK BOLT! TRITON! READER! HUMAN TORCH?! BEAST?! It's eight months later and everything is different for the Inhumans. Medusa and Johnny Storm are an item. Black Bolt is running covert missions of his own. And something so big happened between the Inhumans and the X-Men that Beast is now on the side of the Inhumans. And if that's not enough, the most dangerous villain throughout Marvel's history is against them-KANG THE CONQUEROR. Don't miss what the epic team behind DEATH OF WOLVERINE (Charles Soule and Steve McNiven) have in store for you. All this plus a bonus story by Charles and Brandon Peterson (UNCANNY X-MEN).", | Inhumans, | penciller (cover):Steve McNiven | artist:Brandon Peterson | writer:Charles Soule,, | onsaleDate:2015-10-21T00:00:00-0400 | focDate:2015-10-07T00:00:00-0400, | printPrice:4.99 
 52859,Uncanny Inhumans (2015) #2,2,41321,59,"• The Uncanny Inhumans vs. Kang—on a battleground thousands of years deep! • Kang’s arsenal is time travel and he’s attacking the Inhumans in a horrifying fashion. ",, | artist:Steve McNiven | writer:Charles Soule,, | onsaleDate:2015-11-18T00:00:00-0500 | focDate:2015-11-03T00:00:00-0500, | printPrice:3.99  
48874,Uncanny X-Force (2013) #16,16,27701,77,"Classic X-Force villain STRYFE has returned! And he&#39;s eager to exact his revenge on the man who left him broken and adrift in the timestream: CABLE. As Stryfe&#39;s plan comes to bear, Hope is brought face-to-face with Bishop, the man who crusaded across centuries in a mission to exterminate her. But this time around, she&#39;s ready to retaliate&hellip;and they&#39;ll hold nothing back as they race to destroy one another. Don&#39;t miss this no-holds-barred, knockdown, drag-out X-FORCE event! Because when the dust settles, only ONE X-Force team will be left standing&hellip;",, | writer:Sam Humphries | penciller (cover):Ramon Perez | artist:Harvey Tolibao,, | onsaleDate:2014-01-15T00:00:00-0500 | focDate:2013-12-29T00:00:00-0500 | unlimitedDate:2014-07-14T00:00:00-0400 | digitalPurchaseDate:2014-01-15T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 
48875,Uncanny X-Force (2013) #17,17,27319,81,"Classic X-Force villain STRYFE has returned! And he&#39;s eager to exact his revenge on the man who left him broken and adrift in the timestream: CABLE. As Stryfe&#39;s plan comes to bear, Hope is brought face-to-face with Bishop, the man who crusaded across centuries in a mission to exterminate her. But this time around, she&#39;s ready to retaliate&hellip;and they&#39;ll hold nothing back as they race to destroy one another. Don&#39;t miss this no-holds-barred, knockdown, drag-out X-FORCE event! Because when the dust settles, only ONE X-Force team will be left standing&hellip;",, | writer:Sam Humphries | penciller (cover):Ramon Perez | artist:Harvey Tolibao,, | onsaleDate:2014-01-29T00:00:00-0500 | focDate:2014-01-15T00:00:00-0500 | unlimitedDate:2014-07-28T00:00:00-0400 | digitalPurchaseDate:2014-01-29T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 
52884,Uncanny X-Men Annual (2014) #1,1,43978,39,"THE SECRET LIFE OF EVA BELL - Part 1 - Part one of the epic two-part tale of the time-manipulating mutant Eva Bell's greatest secret. - Losing control of her powers, Eva disappeared during a training exercise in Tabula Rasa. Reappearing shortly thereafter, she seemed older and far more weathered, but refused to offer an explanation. - But where did her powers take her? Or maybe the better question is when? And what could she have endured to cause her to keep her story secret from her fellow X-Men? ",, | writer:Brian Michael Bendis | penciller (cover):Andrea Sorrentino,, | onsaleDate:2014-12-10T00:00:00-0500 | focDate:2014-11-24T00:00:00-0500 | unlimitedDate:2015-06-08T00:00:00-0400 | digitalPurchaseDate:2014-12-10T00:00:00-0500, | printPrice:4.99 | digitalPurchasePrice:4.99 50531,Uncanny X-Men Special (2014) #1,1,45292,37,"- UNCANNY X-MEN, IRON MAN & NOVA CROSS OVER! - Cyclops is kidnapped, but by who?! - But what force could bring the Children of the Atom, the Armored Avenger and the Human Rocket together! ",, | artist:Ron Ackins | penciller (cover):Gary Choo | writer:Sean Ryan,, | onsaleDate:2014-06-11T00:00:00-0400 | focDate:2014-05-21T00:00:00-0400 | unlimitedDate:2014-12-15T00:00:00-0500 | digitalPurchaseDate:2014-06-11T00:00:00-0400, | printPrice:4.99 | digitalPurchasePrice:4.99 48674,Uncanny X-Men (2013) #16,16,58676,17,Magneto reaches a crossroads. Everything he&#39;s fought for is called into question and he&#39;s forced to make a decision that will change him forever!,, | penciller (cover):Chris Bachalo | writer:Brian Michael Bendis,, | onsaleDate:2014-01-15T00:00:00-0500 | focDate:2013-12-29T00:00:00-0500 | unlimitedDate:2014-07-14T00:00:00-0400 | digitalPurchaseDate:2014-01-15T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 
48675,Uncanny X-Men (2013) #17,17,56163,16,"      <ul><li>It&#39;s training day for the students of the new Xavier School.</li><li>Only, the training seems to be that the teachers just left them on mission to fend for themselves.</li><li>Uh-oh.</li></ul>",, | editor:Nick Lowe,, | onsaleDate:2014-02-19T00:00:00-0500 | focDate:2014-02-05T00:00:00-0500 | unlimitedDate:2014-08-18T00:00:00-0400 | digitalPurchaseDate:2014-02-19T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 
